,playerID,ERA,WHIP,W-L,G,debut,finalGame,weight,servingDays,debutAge,inducted
1052,eldreca01,4.872142857142856,1.4005847953216375,0.5375,346,1991-09-24,2005-10-01,215.0,5121.0,24.745205479452054,N
1053,ellinbr01,3.21,1.476190476190476,0.5,16,1974-07-04,1974-09-28,180.0,86.0,25.52054794520548,N
1054,elliodo01,1.635,1.5714285714285716,0.0,31,1994-04-23,1995-09-19,190.0,514.0,26.326027397260273,N
1055,elliogl01,3.896666666666667,1.4612546125461254,0.4444444444444444,34,1947-04-17,1949-09-29,170.0,896.0,28.30958904109589,N
1056,ellisdo01,3.8412500000000005,1.2882657057809808,0.5369649805447471,388,1968-06-18,1979-09-29,205.0,4120.0,23.476712328767125,N
1057,ellisji01,2.465,1.772727272727273,0.5,10,1967-08-11,1969-07-12,185.0,701.0,22.621917808219177,N
1058,ellisro02,6.0625,1.5762711864406782,0.5,29,1996-09-12,2003-08-16,220.0,2529.0,26.715068493150685,N
1059,ellissa01,4.574285714285714,1.3396414342629481,0.5206611570247934,231,1962-04-14,1969-06-08,175.0,2612.0,21.295890410958904,N
1060,ellswdi01,4.546666666666667,1.330910777794959,0.45634920634920634,407,1958-06-22,1971-06-23,180.0,4749.0,18.484931506849314,N
1061,ellswst01,6.75,1.75,0.14285714285714285,8,1988-04-07,1988-07-08,220.0,92.0,28.284931506849315,N
1062,elstodo01,4.371999999999999,1.3617115130127924,0.47572815533980584,450,1953-09-17,1964-10-02,165.0,4033.0,24.726027397260275,N
1063,elyjo01,10.0,1.508670520231214,0.23529411764705885,25,2010-04-28,2012-09-16,210.0,872.0,24.336986301369862,N
1064,embreal01,4.996499999999999,1.3397932816537468,0.46428571428571425,882,1992-09-15,2009-07-10,185.0,6142.0,22.720547945205478,N
1065,emmersl01,4.68,1.4423076923076923,0.5,33,1945-05-14,1946-04-26,170.0,347.0,26.383561643835616,N
1066,endertr01,10.61,2.0357142857142856,0.0,9,2000-09-02,2000-09-29,205.0,27.0,26.687671232876713,N
1067,engelst01,5.57,1.6838709677419355,0.16666666666666666,11,1985-07-30,1985-10-03,216.0,65.0,24.59178082191781,N
1068,erardgr01,6.0,2.0,0.0,5,1977-09-06,1977-09-24,190.0,18.0,23.695890410958903,N
1069,erauted01,5.414285714285714,1.6145741878841087,0.3947368421052631,164,1947-04-16,1953-09-22,185.0,2351.0,23.304109589041097,N
1070,erdosto01,5.8,1.601423487544484,1.0,63,1997-06-08,2001-10-05,205.0,1580.0,24.44931506849315,N
1071,erickdo01,4.63,1.7142857142857142,0.0,9,1958-09-01,1958-09-19,175.0,18.0,27.684931506849313,N
1072,erickha02,4.73,1.6391752577319587,0.0,18,1953-04-14,1953-07-10,230.0,87.0,34.30684931506849,N
1073,erickjo01,4.1000000000000005,1.5061728395061726,0.3636363636363636,57,1995-06-24,1997-04-28,220.0,674.0,28.495890410958904,N
1074,erickro01,4.332857142857143,1.3999165971643035,0.39772727272727276,136,1978-04-06,1983-09-26,180.0,1999.0,22.276712328767122,N
1075,ericksc01,5.227647058823528,1.4618751765038125,0.5107913669064749,390,1990-06-25,2006-06-08,220.0,5827.0,22.495890410958904,N
1076,erskica01,4.321666666666666,1.328355314197052,0.6100000000000001,360,1948-07-25,1959-06-14,165.0,3976.0,22.578082191780823,N
1077,escalse01,3.7700000000000005,1.2580645161290323,0.75,63,2009-05-17,2011-09-07,215.0,843.0,25.39178082191781,N
1078,escarch01,3.67,1.2081447963800906,0.25,38,1982-04-26,1982-09-27,185.0,154.0,33.33698630136986,N
1079,escobke01,3.940833333333334,1.3749170537491704,0.5260416666666666,411,1997-06-29,2009-06-06,205.0,4360.0,21.506849315068493,N
1080,eshelva01,6.086666666666666,1.731132075471698,0.625,83,1995-05-02,1997-07-11,205.0,801.0,26.34794520547945,N
1081,espinge01,5.06,1.5625,1.0,15,2008-07-20,2008-09-24,195.0,66.0,26.567123287671233,N
1082,espinni01,6.372222222222224,1.361641609101991,0.4444444444444445,144,1974-09-13,1981-09-23,192.0,2567.0,21.71232876712329,N
1083,esposmi01,6.75,2.0454545454545454,0.0,3,2005-09-21,2005-10-01,190.0,10.0,24.736986301369864,N
1084,esteldi01,3.495,1.5471698113207548,0.3333333333333333,12,1964-09-04,1965-10-03,170.0,394.0,22.69041095890411,N
1085,estessh01,4.975714285714285,1.5288977159880832,0.520618556701031,311,1995-09-16,2008-09-24,185.0,4757.0,22.720547945205478,N
1086,estocge01,4.33,1.541436464088398,0.0,37,1951-04-21,1951-09-26,185.0,158.0,27.32054794520548,N
1087,estrach01,5.382857142857143,1.3972961186218926,0.5319148936170213,151,1960-04-21,1967-06-11,185.0,2607.0,22.317808219178083,N
1088,estraho01,9.396666666666667,2.027777777777778,0.8,15,1999-05-04,2001-07-21,185.0,809.0,24.353424657534248,N
1089,estrele01,12.383333333333333,1.5833333333333335,0.7000000000000001,62,2000-07-18,2004-04-07,185.0,1359.0,25.561643835616437,N
1090,etherse01,7.1075,1.564841498559078,0.5625,23,2000-05-26,2006-06-03,195.0,2199.0,24.416438356164385,N
1091,ettlema01,6.5,1.5,1.0,14,1993-06-05,1993-07-09,178.0,34.0,27.443835616438356,N
1092,eufemfr01,3.79,1.2486486486486488,0.6666666666666666,39,1985-05-21,1985-10-01,185.0,133.0,26.4027397260274,N
1093,evansbi02,5.61,1.7076923076923076,0.0,13,1949-04-21,1951-06-21,180.0,791.0,30.323287671232876,N
1094,everile01,8.04,1.9148936170212767,0.0,6,1969-04-21,1969-05-13,195.0,22.0,22.317808219178083,N
1095,eversbr01,9.7275,1.5104166666666665,0.2857142857142857,76,1994-04-30,1998-09-26,190.0,1610.0,25.34246575342466,N
1096,eyresc01,4.180666666666668,1.5184804928131415,0.4827586206896552,617,1997-08-01,2009-10-04,160.0,4447.0,25.6,N
1097,eyrewi01,4.6025,1.5152749490835031,0.4666666666666667,111,2006-04-06,2011-09-28,235.0,2001.0,28.279452054794522,N
1098,facero01,3.1582352941176475,1.242909090909091,0.5226130653266332,853,1953-04-16,1969-08-15,155.0,5965.0,25.306849315068494,N
1099,faganev01,5.535,1.5303643724696356,0.2222222222222222,38,1943-04-24,1946-09-23,195.0,1248.0,25.326027397260273,N
1100,fajarhe01,6.068,1.536193029490617,0.35714285714285715,30,1991-08-10,1995-06-18,185.0,1408.0,21.61917808219178,N
1101,falcope01,4.143000000000001,1.432419879238272,0.4375,325,1975-04-13,1984-09-17,185.0,3445.0,22.293150684931508,N
1102,falkebr01,4.822857142857143,1.6784140969162993,0.375,64,1999-10-01,2008-09-05,235.0,3262.0,21.76164383561644,N
1103,fannicl01,5.65,1.5770804911323328,0.4,195,1945-09-02,1952-09-27,170.0,2582.0,21.684931506849313,N
1104,fanokha01,5.5649999999999995,1.59,0.6666666666666666,16,1963-04-16,1964-05-03,180.0,383.0,23.304109589041097,N
1105,fanovfr01,5.475,1.6285714285714286,0.0,55,1949-04-25,1953-09-16,180.0,1605.0,26.33150684931507,N
1106,fanslst01,3.75,1.4583333333333333,0.0,5,1986-09-06,1986-10-04,180.0,28.0,21.693150684931506,N
1107,farmeed01,4.3707692307692305,1.532051282051282,0.410958904109589,370,1971-06-09,1983-10-02,200.0,4498.0,22.44931506849315,N
1108,farmeho01,7.04,1.5652173913043477,0.0,6,1990-07-02,1990-10-01,185.0,91.0,24.515068493150686,N
1109,farmemi01,7.71,1.6071428571428572,0.0,7,1996-05-04,1996-06-08,193.0,35.0,28.35890410958904,N
1110,farnsje01,5.79,1.842857142857143,0.4,44,2002-04-03,2002-09-28,190.0,178.0,27.27123287671233,N
1111,farrejo03,6.245,1.4055343511450382,0.43902439024390244,116,1987-08-18,1996-05-22,210.0,3200.0,25.643835616438356,N
1112,farreke01,4.3,1.4347826086956523,0.0,188,1943-04-24,1945-09-23,172.0,883.0,30.328767123287673,N
1113,farretu01,4.298125000000001,1.229325513196481,0.48847926267281105,590,1956-09-21,1969-09-19,215.0,4746.0,22.736986301369864,N
1114,farrst01,3.5866666666666673,1.3162151233319854,0.5161290322580645,509,1984-05-16,1994-08-08,198.0,3736.0,28.39178082191781,N
1115,fasseje01,4.172631578947368,1.3802655302409443,0.49387755102040815,720,1991-05-04,2006-05-07,180.0,5482.0,28.356164383561644,N
1116,fastda01,5.4,1.6,0.0,8,1968-06-15,1968-08-28,195.0,74.0,21.46849315068493,N
1117,faulbi01,10.651666666666667,1.308673469387755,0.4285714285714286,71,1962-09-19,1970-05-31,184.0,2811.0,22.731506849315068,N
1118,feltote01,13.155000000000001,1.5180722891566263,0.0,55,1979-09-28,1982-09-28,180.0,1096.0,22.753424657534246,N
1119,ferenst01,4.14,1.4968152866242037,0.2777777777777778,53,1942-06-10,1946-09-29,170.0,1572.0,27.457534246575342,N
1120,fergubo02,9.0,2.125,0.0,9,1944-04-29,1944-06-03,180.0,35.0,25.34246575342466,N
1121,fernaal01,3.7920000000000003,1.2753266426813101,0.5515463917525774,266,1990-08-02,2000-05-18,200.0,3577.0,21.5972602739726,N
1122,fernaja01,15.352,1.6012269938650303,0.36363636363636365,37,2001-09-19,2006-05-11,223.0,1695.0,29.736986301369864,N
1123,fernaos01,5.025,1.4857881136950903,0.4222222222222222,80,1996-04-05,2001-08-08,190.0,1951.0,30.279452054794522,N
1124,fernasi01,3.7737499999999997,1.1442857142857144,0.5428571428571428,308,1983-09-20,1997-04-05,220.0,4946.0,21.731506849315068,N
1125,ferrado01,5.804444444444445,1.4684210526315788,0.34545454545454546,184,1955-04-11,1962-09-22,170.0,2721.0,26.29041095890411,N
1126,ferribo01,3.685,1.875,0.0,7,1979-09-12,1980-09-30,225.0,384.0,24.71232876712329,N
1127,ferrida01,6.255,1.3954545454545455,0.6842105263157895,194,1945-04-29,1950-04-18,208.0,1815.0,24.339726027397262,N
1128,fettemi01,4.280000000000001,1.4651162790697674,0.4305555555555555,620,1989-09-01,2004-09-16,200.0,5494.0,25.684931506849313,N
1129,fickch01,4.85,1.8243243243243243,0.0,20,2012-05-26,2012-10-02,200.0,129.0,27.416438356164385,N
1130,fidryma01,4.758,1.2029102667744542,0.6041666666666666,59,1976-04-20,1980-10-01,175.0,1625.0,22.315068493150687,N
1131,fieldna01,9.643333333333333,1.585551330798479,0.4444444444444444,89,2002-04-12,2007-04-29,185.0,1843.0,27.295890410958904,N
1132,fifeda01,10.855,1.7218934911242605,0.6,14,1973-08-18,1974-04-24,175.0,249.0,24.643835616438356,N
1133,figueed01,4.285555555555556,1.3301094426062612,0.5442176870748299,200,1974-04-09,1981-09-27,190.0,2728.0,26.28767123287671,N
1134,figuene01,4.949999999999999,1.4589178356713428,0.36363636363636365,145,2000-06-03,2011-05-09,185.0,3992.0,26.438356164383563,N
1135,fikacje01,4.154999999999999,1.4083129584352079,0.4117647058823529,121,2001-08-16,2004-06-19,185.0,1038.0,26.64109589041096,N
1136,filebo01,8.993333333333332,1.374251497005988,0.6000000000000001,89,2001-04-14,2004-09-30,215.0,1265.0,24.2986301369863,N
1137,filerto01,4.273333333333333,1.3698481561822127,0.5641025641025641,68,1982-06-08,1992-08-07,195.0,3713.0,26.45205479452055,N
1138,filsope01,5.120000000000001,1.3991489361702127,0.45454545454545453,148,1982-05-15,1990-08-11,195.0,3010.0,24.383561643835616,N
1139,finchjo01,4.87,1.5697674418604652,0.0,15,1979-06-12,1979-09-27,175.0,107.0,23.46027397260274,N
1140,fineto01,6.8,1.8990825688073394,0.25,25,1947-04-26,1950-06-28,180.0,1159.0,33.33698630136986,N
1141,fingero01,4.314705882352941,1.155564263322884,0.49137931034482757,945,1968-09-15,1985-09-17,190.0,6211.0,22.720547945205478,Y
1142,finlech01,3.9283333333333337,1.3764595496246872,0.5361930294906166,524,1986-05-29,2002-09-28,220.0,5966.0,24.421917808219177,N
1143,finnvga01,5.94,1.651376146788991,0.0,8,1994-05-10,1994-08-07,195.0,89.0,26.372602739726027,N
1144,fioreto01,5.628,1.3978021978021977,0.6666666666666667,87,2000-08-27,2003-06-16,210.0,1023.0,29.673972602739727,N
1145,fireost01,3.266666666666667,1.5627906976744186,0.75,31,1981-09-06,1992-04-14,195.0,3873.0,24.695890410958903,N
1146,fischbi01,6.126153846153846,1.3785084202085005,0.4368932038834952,281,1956-04-21,1964-05-22,190.0,2953.0,26.32054794520548,N
1147,fischha01,4.245,1.3920731707317073,0.43478260869565216,170,1962-04-16,1967-08-08,190.0,1940.0,22.304109589041097,N
1148,fischje01,11.030000000000001,1.9411764705882355,0.0,6,1987-06-19,1989-09-23,185.0,827.0,24.47945205479452,N
1149,fishebr01,5.158571428571428,1.390625,0.5142857142857143,222,1985-05-07,1992-10-04,210.0,2707.0,23.361643835616437,N
1150,fisheca01,4.87,1.5405405405405403,0.2857142857142857,74,2009-05-24,2011-09-24,220.0,853.0,26.410958904109588,N
1151,fishedo01,2.0,1.0555555555555556,1.0,2,1945-08-25,1945-09-30,210.0,36.0,29.66849315068493,N
1152,fisheed02,3.5772222222222223,1.1932409012131715,0.5483870967741936,690,1959-06-22,1973-09-19,200.0,5203.0,23.487671232876714,N
1153,fisheha01,6.87,1.6363636363636362,0.3333333333333333,18,1951-09-16,1952-08-08,180.0,327.0,25.723287671232878,N
1154,fisheja01,4.097272727272728,1.349417918002362,0.38222222222222224,401,1959-04-14,1969-09-26,215.0,3818.0,20.295890410958904,N
1155,fitzmal01,3.838181818181818,1.3445575567736885,0.5661764705882353,293,1969-09-08,1978-09-29,190.0,3308.0,23.7013698630137,N
1156,flanami01,4.068947368421052,1.3342960288808663,0.5387096774193548,529,1975-09-05,1992-09-27,185.0,6232.0,24.693150684931506,N
1157,flanira01,11.0,2.111111111111111,0.0,3,1946-09-20,1946-09-28,190.0,8.0,23.734246575342464,N
1158,flavijo01,13.5,3.0,0.0,5,1964-08-25,1964-09-13,208.0,19.0,22.663013698630138,N
1159,flemida01,5.331666666666667,1.5024576734025121,0.5428571428571428,116,1991-08-06,1995-09-30,200.0,1516.0,22.60821917808219,N
1160,flenehu01,6.166666666666667,1.6690140845070425,0.5,29,1993-09-14,1997-07-28,175.0,1413.0,24.71780821917808,N
1161,fletcpa01,8.549999999999999,2.0666666666666664,1.0,12,1993-07-11,1996-08-16,190.0,1132.0,26.542465753424658,N
1162,flinnjo01,3.3125,1.5507246376811592,0.7142857142857143,42,1978-05-06,1982-09-30,175.0,1608.0,24.35890410958904,N
1163,floredo01,1.5,1.9166666666666665,1.0,14,1995-08-08,1995-09-19,195.0,42.0,28.61917808219178,N
1164,floreje01,3.2514285714285713,1.2435765673175745,0.42718446601941745,176,1942-04-16,1950-09-17,175.0,3076.0,28.306849315068494,N
1165,florera01,4.767,1.584,0.6875,350,2002-04-23,2010-09-27,190.0,3079.0,27.326027397260273,N
1166,florero01,2.65,1.3214285714285712,0.2,53,2005-06-17,2007-07-02,190.0,745.0,26.476712328767125,N
1167,floribr01,4.907,1.5050641458474006,0.45454545454545453,261,1994-07-17,2001-07-21,185.0,2561.0,24.556164383561644,N
1168,flowebe01,4.355,1.4495049504950497,0.3,76,1951-09-29,1956-09-21,195.0,1819.0,24.75890410958904,N
1169,fodgege01,4.76,1.4621848739495797,0.5,16,1958-04-20,1958-07-21,175.0,92.0,27.317808219178083,N
1170,foggjo01,4.786666666666667,1.458153580672994,0.47328244274809156,247,2001-09-02,2009-10-04,205.0,2954.0,25.687671232876713,N
1171,folkeri01,4.307142857142857,1.385342789598109,0.4523809523809524,195,1970-06-10,1977-06-08,180.0,2555.0,24.454794520547946,N
1172,fontejo01,6.33,1.78125,0.0,8,1998-05-23,1998-07-02,185.0,40.0,21.4027397260274,N
1173,fontera01,5.016,1.4260634706279542,0.4901960784313726,145,1983-06-30,1986-10-01,175.0,1189.0,26.50958904109589,N
1174,foorji01,10.910000000000002,3.5,1.0,13,1971-04-09,1973-09-27,170.0,902.0,22.28219178082192,N
1175,foppeje01,3.4200000000000004,1.6103542234332426,0.4705882352941177,27,2003-04-14,2005-06-24,210.0,802.0,23.2986301369863,N
1176,fordbe01,8.426666666666666,1.6,0.3333333333333333,31,1998-08-20,2004-09-26,200.0,2229.0,23.649315068493152,N
1177,fordda02,3.2225,1.2413793103448276,0.45454545454545453,51,1978-09-02,1981-09-09,190.0,1103.0,22.684931506849313,N
1178,fordhto01,6.49,1.836734693877551,0.25,36,1997-08-19,1998-08-30,210.0,376.0,23.646575342465752,N
1179,fordma01,4.33,1.5343511450381677,0.0,25,2003-04-02,2003-07-20,170.0,109.0,22.263013698630136,N
1180,fordwe01,5.51,1.5306122448979593,0.3333333333333333,4,1973-09-10,1973-09-30,165.0,20.0,27.70958904109589,N
1181,fordwh01,2.6725000000000003,1.2150141940910524,0.6900584795321637,500,1950-07-01,1967-05-21,178.0,6168.0,22.512328767123286,Y
1182,fornimi01,4.0906666666666665,1.3711815561959653,0.49606299212598426,440,1952-09-02,1963-07-14,155.0,3967.0,20.684931506849313,N
1183,forscbo01,4.0317647058823525,1.291388358778626,0.5526315789473685,509,1974-07-07,1989-09-25,200.0,5559.0,24.528767123287672,N
1184,forscke01,3.664375,1.2489815104982762,0.5022026431718062,521,1970-09-07,1986-05-23,195.0,5737.0,24.698630136986303,N
1185,forstsc01,7.88,1.65625,0.0,42,2000-06-18,2000-09-29,194.0,103.0,29.482191780821918,N
1186,forstte01,3.2756250000000002,1.348507687669581,0.453781512605042,620,1971-04-11,1986-10-02,200.0,5653.0,19.28767123287671,N
1187,fortuba01,11.513333333333334,1.6551724137931034,1.0,20,2004-06-29,2006-05-07,210.0,677.0,30.512328767123286,N
1188,fortuti01,4.989999999999999,1.3685800604229605,0.4285714285714286,76,1992-07-20,1995-07-26,195.0,1101.0,30.56986301369863,N
1189,fosnoje01,7.705,1.377906976744186,0.42857142857142855,36,1964-06-29,1965-07-16,195.0,382.0,24.50958904109589,N
1190,fossato01,6.5928571428571425,1.4771451483560547,0.4146341463414634,567,1988-05-15,1999-05-14,195.0,4016.0,31.389041095890413,N
1191,fossla01,5.25,1.8518518518518516,0.3333333333333333,8,1961-09-18,1962-09-28,187.0,375.0,25.731506849315068,N
1192,fossuca01,5.145555555555556,1.5165394402035626,0.43010752688172044,240,2001-07-28,2009-04-26,160.0,2829.0,23.586301369863012,N
1193,fosteal01,3.4309999999999996,1.3371261378413521,0.43243243243243246,225,1967-04-25,1976-08-13,180.0,3398.0,21.326027397260273,N
1194,fostejo01,6.553333333333335,1.5824175824175826,0.7777777777777778,90,2002-04-24,2005-10-02,200.0,1257.0,24.326027397260273,N
1195,fosteke01,7.984285714285713,1.4126880313930674,0.5161290322580645,109,1993-09-12,2001-08-21,160.0,2900.0,24.71232876712329,N
1196,fostest01,2.1866666666666665,1.1598513011152416,0.5,59,1991-08-22,1993-06-26,180.0,674.0,25.654794520547945,N
1197,foucast01,3.3871428571428566,1.3046979865771813,0.49295774647887325,277,1973-04-07,1978-08-29,205.0,1970.0,24.279452054794522,N
1198,foulkke01,3.735833333333334,1.0754237288135593,0.5256410256410257,619,1997-05-21,2008-09-18,195.0,4138.0,25.4027397260274,N
1199,fowlear01,4.746666666666666,1.3154296875,0.5142857142857142,362,1954-04-17,1964-05-04,180.0,3670.0,32.31232876712329,N
1200,fowlkal01,7.095000000000001,1.597826086956522,0.6666666666666666,23,1982-04-07,1985-08-26,190.0,1237.0,24.279452054794522,N
1201,foxch02,16.931818181818183,1.4517543859649125,0.45454545454545453,219,1997-07-13,2009-05-09,180.0,4318.0,27.54794520547945,N
1202,foxho01,5.372222222222223,1.4517293233082709,0.3739130434782608,253,1944-09-17,1954-09-25,210.0,3660.0,23.726027397260275,N
1203,foxte01,3.4962500000000003,1.2670025188916876,0.6041666666666666,253,1960-09-04,1966-09-25,175.0,2212.0,25.693150684931506,N
1204,foytapa01,6.125,1.3638184245660883,0.49710982658959535,314,1953-04-21,1964-05-07,175.0,4034.0,23.317808219178083,N
1205,frailke01,3.336,1.5297709923664122,0.3846153846153846,119,1972-09-01,1976-06-06,190.0,1374.0,24.684931506849313,N
1206,francea01,4.5666666666666655,1.4272801972062448,0.41025641025641024,104,1960-06-30,1965-09-27,210.0,1915.0,25.512328767123286,N
1207,francjo01,3.133809523809523,1.3334225314423334,0.5084745762711864,1119,1984-04-24,2005-07-01,170.0,7738.0,24.328767123287673,N
1208,frankja02,6.35,1.5882352941176472,0.0,3,1971-09-04,1971-09-21,180.0,17.0,18.684931506849313,N
1209,frankry01,4.258461538461538,1.3180682764363032,0.4492753623188406,532,1999-05-15,2011-06-28,190.0,4427.0,26.383561643835616,N
1210,frankwa01,5.74,1.5479876160990713,0.4666666666666667,143,2000-07-24,2006-09-30,195.0,2259.0,26.578082191780823,N
1211,frascjo01,5.293750000000001,1.4447439353099731,0.5405405405405406,274,1994-07-21,2001-05-09,200.0,2484.0,24.567123287671233,N
1212,frasewi01,5.165555555555555,1.3363774733637748,0.4871794871794871,239,1986-09-10,1995-09-29,200.0,3306.0,22.706849315068492,N
1213,frazige01,4.06,1.4296990626541688,0.4487179487179487,415,1978-05-25,1987-10-04,205.0,3419.0,24.410958904109588,N
1214,fredeke01,8.309999999999999,1.7603305785123968,0.0,30,2002-07-15,2004-09-17,215.0,795.0,26.553424657534247,N
1215,fredrsc01,6.21,1.7241379310344827,0.0,25,1993-04-29,1993-07-23,220.0,85.0,26.34246575342466,N
1216,freemhe01,3.8425000000000002,1.3816155988857939,0.6521739130434783,205,1952-09-10,1958-06-07,220.0,2096.0,24.70958904109589,N
1217,freemji01,6.855,1.8681818181818182,0.3333333333333333,22,1972-09-01,1973-07-31,180.0,333.0,21.682191780821917,N
1218,freemma01,6.006666666666667,1.3740458015267176,0.5,34,1959-04-18,1960-09-19,220.0,520.0,29.312328767123287,N
1219,freemma02,5.180833333333333,1.4570466030320048,0.5555555555555556,221,1986-09-16,1996-09-14,200.0,3651.0,23.723287671232878,N
1220,freisda01,4.885714285714286,1.5335130970724191,0.3617021276595745,202,1974-04-26,1979-09-30,195.0,1983.0,23.33150684931507,N
1221,frenclu01,4.946666666666666,1.4967741935483871,0.42857142857142855,31,2009-05-15,2010-10-01,220.0,504.0,24.383561643835616,N
1222,freyst01,3.864,1.4835526315789473,0.5454545454545455,314,1989-05-10,1996-08-02,170.0,2641.0,26.372602739726027,N
1223,fricama01,3.4975,1.4368013757523646,0.39473684210526316,100,1952-09-06,1955-08-07,170.0,1065.0,29.7013698630137,N
1224,frienbo01,3.7564705882352936,1.2921628357795623,0.4613583138173302,602,1951-04-28,1966-09-24,190.0,5628.0,21.334246575342465,N
1225,friseda01,3.872727272727273,1.337527352297593,0.4594594594594595,351,1967-07-27,1976-09-23,185.0,3346.0,21.58082191780822,N
1226,frohwto01,6.657777777777778,1.3431763766959295,0.5128205128205128,284,1987-08-10,1996-05-27,190.0,3213.0,25.621917808219177,N
1227,frostda01,4.25,1.352905569007264,0.47142857142857136,99,1977-09-11,1982-10-03,235.0,1848.0,25.71232876712329,N
1228,frutoem01,5.5,1.6111111111111112,0.5,23,2006-05-14,2006-09-29,230.0,138.0,22.38082191780822,N
1229,frymawo01,4.5569999999999995,1.3507050041470832,0.4763513513513513,625,1966-04-15,1983-07-28,197.0,6313.0,26.304109589041097,N
1230,fuchsch01,5.175000000000001,1.5633802816901408,0.375,47,1942-04-17,1944-08-05,168.0,841.0,29.30958904109589,N
1231,fuentbr01,4.064285714285715,1.2603260869565216,0.37681159420289856,650,2001-06-02,2012-08-08,230.0,4085.0,26.435616438356163,N
1232,fuentmi01,5.19,1.7307692307692306,0.25,8,1969-09-01,1969-10-02,160.0,31.0,23.682191780821917,N
1233,fulchje01,6.548333333333333,1.4635514018691587,0.47368421052631576,163,2006-06-22,2011-09-12,270.0,1908.0,27.49041095890411,N
1234,fulghjo01,2.955,1.0677233429394812,0.5384615384615384,38,1979-06-19,1980-08-27,205.0,435.0,23.47945205479452,N
1235,fultobi01,11.57,2.142857142857143,1.0,3,1987-09-12,1987-09-28,195.0,16.0,24.71232876712329,N
1236,fultzaa01,4.24625,1.3634468380820015,0.625,464,2000-04-05,2007-09-30,196.0,2734.0,27.276712328767122,N
1237,funkfr01,2.8049999999999997,1.1879194630872483,0.5405405405405406,138,1960-09-03,1963-09-22,175.0,1114.0,25.69041095890411,N
1238,fussech01,7.3566666666666665,1.828009828009828,0.35714285714285715,40,1998-09-15,2000-10-01,185.0,747.0,22.720547945205478,N
1239,fyhrimi01,5.251666666666667,1.4258555133079847,0.15384615384615385,84,1996-09-14,2002-09-28,190.0,2205.0,27.720547945205478,N
1240,gabbaka01,4.41,1.5460122699386503,0.5625,34,2006-07-22,2008-06-27,200.0,706.0,24.56986301369863,N
1241,gablega02,3.9333333333333336,1.5243902439024388,0.3684210526315789,58,1959-09-18,1961-09-17,165.0,730.0,29.731506849315068,N
1242,gableke01,21.14,1.4728789986091795,0.5416666666666666,62,1945-04-18,1947-04-20,210.0,732.0,26.312328767123287,N
1243,gaffbr01,4.759999999999999,1.4485488126649078,0.4444444444444444,58,1982-07-07,1984-09-30,200.0,816.0,24.528767123287672,N
1244,gagneer01,3.128181818181818,1.155877783531849,0.5593220338983051,402,1999-09-07,2008-09-25,195.0,3306.0,23.698630136986303,N
1245,gailled01,4.42,1.3363636363636364,1.0,30,1997-08-11,1999-10-03,180.0,783.0,27.627397260273973,N
1246,gakelda01,5.74,1.5203619909502262,0.2,31,1991-06-09,1991-10-05,215.0,118.0,27.454794520547946,N
1247,galarar01,5.458333333333333,1.4059040590405902,0.4333333333333333,100,2007-09-15,2012-08-19,230.0,1800.0,25.720547945205478,N
1248,galasbo01,6.07,1.694915254237288,0.3333333333333333,55,1977-07-24,1981-09-05,205.0,1504.0,25.578082191780823,N
1249,galeri01,4.8100000000000005,1.4989690721649485,0.49549549549549543,195,1978-04-30,1984-09-28,225.0,2343.0,24.34246575342466,N
1250,gallado01,4.68,1.8399999999999999,0.0,9,1962-04-09,1962-09-26,195.0,170.0,22.284931506849315,N
1251,gallase01,5.501428571428571,1.6784565916398715,0.5,91,2007-06-09,2010-10-03,220.0,1212.0,22.44931506849315,N
1252,gallomi01,4.115,1.517241379310345,0.5714285714285714,160,2003-07-02,2006-05-31,170.0,1064.0,26.515068493150686,N
1253,galveba01,3.92,1.5,0.0,10,1986-05-07,1986-10-05,170.0,151.0,22.361643835616437,N
1254,garbege01,3.590454545454546,1.2642384105960267,0.4593301435406698,933,1969-06-17,1988-07-01,175.0,6954.0,22.473972602739725,N
1255,garceri01,3.5818181818181816,1.330078125,0.6969696969696969,287,1990-09-18,2002-07-20,250.0,4323.0,19.726027397260275,N
1256,garciha01,4.38,1.7027027027027026,0.0,8,2007-09-03,2007-09-29,170.0,26.0,23.687671232876713,N
1257,garcimi01,3.6785714285714284,1.3183629675045982,0.5941422594142259,428,1948-10-03,1961-09-02,195.0,4717.0,25.77260273972603,N
1258,garcimi02,7.285,2.1147540983606556,0.0,14,1987-04-30,1989-07-22,173.0,814.0,20.339726027397262,N
1259,garcimi03,6.205,1.7999999999999998,0.3333333333333333,20,1999-09-10,2000-05-20,220.0,253.0,31.71232876712329,N
1260,garcira03,5.25,1.349680170575693,0.5151515151515151,95,1991-05-31,1997-09-26,200.0,2310.0,22.424657534246574,N
1261,garciro01,5.71,1.8867924528301887,0.3333333333333333,50,2003-04-19,2004-08-08,215.0,477.0,24.312328767123287,N
1262,gardimi01,6.881428571428572,1.4758679085520745,0.38636363636363635,136,1990-09-08,1995-07-02,185.0,1758.0,25.7013698630137,N
1263,gardnch01,4.01,1.3378378378378377,0.3333333333333333,5,1991-09-10,1991-10-05,175.0,25.0,22.704109589041096,N
1264,gardngl01,3.29,1.4085365853658536,0.75,17,1945-07-19,1945-09-29,180.0,72.0,29.567123287671233,N
1265,gardnle01,5.425000000000001,1.3967213114754098,0.4444444444444444,86,2002-05-24,2008-04-17,219.0,2155.0,27.410958904109588,N
